18.05.2023                                    Salida dinámica de lista                                                                                          1


 Cta.mayor				*
 Sociedad				GV01


		 St	Asignación		Nº doc.	Fecha doc.	Fe.contab.	CT	 Importe en ML	ML	Texto	    ImpteML2	ML2	Lib.mayor
			CCAJ-SC39/223/20		113230836	11.05.2023	11.05.2023	40	     2.197,80	BOB		     315,78	USD	101044032
			CCAJ-SC39/223/20		113230836	11.05.2023	11.05.2023	40	       548,00	BOB		      78,74	USD	101044032
			CCAJ-SC39/223/20		113230836	11.05.2023	11.05.2023	40	     2.400,00	BOB		     344,83	USD	101044032
			CCAJ-SC39/223/20		113230836	11.05.2023	11.05.2023	40	       487,97	BOB		      70,11	USD	101044032
			CCAJ-SC39/223/20		113230836	11.05.2023	11.05.2023	40	     3.302,00	BOB		     474,43	USD	101044032
			CCAJ-SC39/223/20		113230836	11.05.2023	11.05.2023	40	     3.198,72	BOB		     459,59	USD	101044032
			CCAJ-SC39/223/20		113230836	11.05.2023	11.05.2023	40	     2.812,12	BOB		     404,04	USD	101044032
			CCAJ-SC39/223/20		113230836	11.05.2023	11.05.2023	40	       114,00	BOB		      16,38	USD	101044032
			CCAJ-SC39/223/20		113230836	11.05.2023	11.05.2023	40	       138,67	BOB		      19,92	USD	101044032
			CCAJ-SC39/223/20		113230836	11.05.2023	11.05.2023	40	       206,00	BOB		      29,60	USD	101044032
			CCAJ-SC39/223/20		113230836	11.05.2023	11.05.2023	40	     1.024,80	BOB		     147,24	USD	101044032
			CCAJ-SC39/223/20		113230836	11.05.2023	11.05.2023	40	     2.669,82	BOB		     383,59	USD	101044032
			CCAJ-SC39/223/20		113230836	11.05.2023	11.05.2023	40	     4.897,52	BOB		     703,67	USD	101044032
			CCAJ-SC39/223/20		113230836	11.05.2023	11.05.2023	40	    24.550,00	BOB		   3.527,30	USD	101044032
			CCAJ-SC39/223/20		113230836	11.05.2023	11.05.2023	40	     1.230,53	BOB		     176,80	USD	101044032
			CCAJ-SC39/223/20		113230836	11.05.2023	11.05.2023	40	    11.270,30	BOB		   1.619,30	USD	101044032
			CCAJ-SC39/223/20		113230836	11.05.2023	11.05.2023	40	     2.087,36	BOB		     299,91	USD	101044032
			CCAJ-SC39/223/20		113230836	11.05.2023	11.05.2023	40	     3.570,00	BOB		     512,93	USD	101044032
			45143754529 de:SUP		2000346491	11.05.2023	11.05.2023	50	-3.198,72	BOB	45143754529 de:SUPERJICHO TIENDAS S.R.L	-459,59	USD	101044032
			45123535597 de:EST		2000346494	11.05.2023	11.05.2023	50	-2.812,12	BOB	45123535597 de:ESTEPA SALAZAR MARILUZ (	-404,04	USD	101044032
			45173452741 de:HIL		2000346495	11.05.2023	11.05.2023	50	-114,00	BOB	45173452741 de:HILDE LIZ WAGNER GUTIERR	-16,38	USD	101044032
			45113553083 de:CAM		2000346496	11.05.2023	11.05.2023	50	-24.550,00	BOB	45113553083 de:CAMPEON S.R.L. (Banco Ga	-3.527,30	USD	101044032
			52717418367 de: BI		2000346497	11.05.2023	11.05.2023	50	-138,67	BOB	52717418367 de: BIGHOUSE S.R.L.	-19,92	USD	101044032
			45123536073 de:WIL		2000346498	11.05.2023	11.05.2023	50	-206,00	BOB	45123536073 de:WILLE ARZABE NICOLE ALEX	-29,60	USD	101044032
			45123536089 de:LA		2000346499	11.05.2023	11.05.2023	50	-1.024,80	BOB	45123536089 de:LA PANATTERIA S.R.L. (Ba	-147,24	USD	101044032
			14560398429 MENACH		2000346500	11.05.2023	11.05.2023	50	-186.846,00	BOB	14560398429 MENACHO MONTA#O MOISES Doc.	-26.845,69	USD	101044032
			45143756308 de:BAR		2000346502	11.05.2023	11.05.2023	50	-2.669,82	BOB	45143756308 de:BARRETA VARGAS LUZ JANET	-383,59	USD	101044032
			45153391541 de:QPB		2000346511	11.05.2023	11.05.2023	50	-4.897,52	BOB	45153391541 de:QPBRAS GROUP S.R.L. (Ban	-703,67	USD	101044032
			14540427244 CASTRO		2000346513	11.05.2023	11.05.2023	50	-11.270,30	BOB	14540427244 CASTRO DELGADILLO CLAUDIA E	-1.619,30	USD	101044032
			45173454894 de:HEB		2000346514	11.05.2023	11.05.2023	50	-2.087,36	BOB	45173454894 de:HEBRON SRL (Banco Econom	-299,91	USD	101044032
			45113555022 de:PAE		2000346515	11.05.2023	11.05.2023	50	-3.570,00	BOB	45113555022 de:PAES SRL (Banco Crédito)	-512,93	USD	101044032
			12180507593 CHOQUE		2000346505	11.05.2023	11.05.2023	50	-340.985,30	BOB	12180507593 CHOQUETIJLLA EINAR Doc.ID:C	-48.992,14	USD	101044032
			12180507595 CHOQUE		2000346510	11.05.2023	11.05.2023	50	-1.271,12	BOB	12180507595 CHOQUETIJLLA EINAR Doc.ID:C	-182,63	USD	101044032
			12180507592 CHOQUE		2000346504	11.05.2023	11.05.2023	50	-374.689,60	BOB	12180507592 CHOQUETIJLLA EINAR Doc.ID:C	-53.834,71	USD	101044032
			12180507594 CHOQUE		2000346508	11.05.2023	11.05.2023	50	-19.173,60	BOB	12180507594 CHOQUETIJLLA EINAR Doc.ID:C	-2.754,83	USD	101044032
			18040521532 OSCAR		2000346493	11.05.2023	11.05.2023	50	-723,10	BOB	18040521532 OSCAR ANDRES LEON ZAPATA Do	-103,89	USD	101044032
			51167972264 Nota:		2000346489	11.05.2023	11.05.2023	50	-18,62	BOB	51167972264 Nota: de ATC	-2,68	USD	101044032
			18130501363 CAMPER		2000346492	11.05.2023	11.05.2023	50	-1.117,60	BOB	18130501363 CAMPERO SALAZAR JOAQUIN Doc	-160,57	USD	101044032
			51167972265 Nota:		2000346490	11.05.2023	11.05.2023	50	-638,86	BOB	51167972265 Nota: de ATC	-91,79	USD	101044032
			DISCRUZ		113232266	11.05.2023	11.05.2023	50	-243.997,29	BOB	LP. COMPENSACION DISCRUZ CCAJ-SC39/219/20	-35.057,08	USD	101044032
			DISCRUZ		113232266	11.05.2023	11.05.2023	40	   243.997,29	BOB	LP. COMPENSACION DISCRUZ CCAJ-SC39/219/20	  35.057,08	USD	101044032
			DISCRUZ		113230228	11.05.2023	11.05.2023	40	   243.997,29	BOB	LP. COMPENSACION DISCRUZ CCAJ-SC39/219/20	  35.057,08	USD	101044032
			DISCRUZ		113230228	11.05.2023	11.05.2023	50	-243.997,29	BOB	LP. COMPENSACION DISCRUZ CCAJ-SC39/219/20	-35.057,08	USD	101044032
			CCAJ-SC39/219/20		113232271	11.05.2023	11.05.2023	50	-243.997,29	BOB	LP.TRASPASO DISCRUZ A BISA 0049 09.05	-35.057,08	USD	101044032
			CCAJ-SC39/219/20		113229792	11.05.2023	11.05.2023	40	   243.997,29	BOB	LP.TRASPASO DISCRUZ A BISA 0049 09.05	  35.057,08	USD	101044032
			DISCRUZ		113232286	11.05.2023	11.05.2023	50	-375.365,70	BOB	LP. COMPENSACION DISCRUZ CCAJ-SC39/220/20	-53.931,85	USD	101044032
			DISCRUZ		113232286	11.05.2023	11.05.2023	40	   375.365,70	BOB	LP. COMPENSACION DISCRUZ CCAJ-SC39/220/20	  53.931,85	USD	101044032
			DISCRUZ		113230227	11.05.2023	11.05.2023	40	   375.365,70	BOB	LP. COMPENSACION DISCRUZ CCAJ-SC39/220/20	  53.931,85	USD	101044032
			DISCRUZ		113230227	11.05.2023	11.05.2023	50	-375.365,70	BOB	LP. COMPENSACION DISCRUZ CCAJ-SC39/220/20	-53.931,85	USD	101044032
			CCAJ-SC39/220/20		113232292	11.05.2023	11.05.2023	50	-375.365,70	BOB	LP.TRASPASO DISCRUZ A BISA 0049 10.05	-53.931,85	USD	101044032
			CCAJ-SC39/220/20		113229791	11.05.2023	11.05.2023	40	   375.365,70	BOB	LP.TRASPASO DISCRUZ A BISA 0049 10.05	  53.931,85	USD	101044032
			45133398841 de:JUS		2000346516	11.05.2023	11.05.2023	50	-24.084,16	BOB	45133398841 de:JUSTINIANO JORGE MARCO (	-3.460,37	USD	101044032
			CCAJ-SC65/106/23		113230711	11.05.2023	11.05.2023	40	        25,41	BOB		       3,65	USD	101044032
			CCAJ-SC59/107/23		113230702	11.05.2023	11.05.2023	40	       390,48	BOB		      56,10	USD	101044032
			45153392443 de:JUS		2000346517	11.05.2023	11.05.2023	50	-21.699,14	BOB	45153392443 de:JUSTINIANO JORGE MARCO (	-3.117,69	USD	101044032
			CCAJ-OR51/103/23		113229753	11.05.2023	11.05.2023	40	     7.040,40	BOB	LP.TRASP.CAJ.MN.AG. ORURO 1 A BISA 0057 09.05	   1.011,55	USD	101044042
			ORURO		113230233	11.05.2023	11.05.2023	40	   124.477,77	BOB	LP. COMPENSACION ORURO CCAJ-OR52/89/202	  17.884,74	USD	101044042
			ORURO		113230233	11.05.2023	11.05.2023	50	-124.477,77	BOB	LP. COMPENSACION ORURO CCAJ-OR52/89/202	-17.884,74	USD	101044042
			ORURO		113230232	11.05.2023	11.05.2023	40	     7.040,40	BOB	LP. COMPENSACION ORURO CCAJ-OR51/103/23	   1.011,55	USD	101044042
			ORURO		113230232	11.05.2023	11.05.2023	50	-7.040,40	BOB	LP. COMPENSACION ORURO CCAJ-OR51/103/23	-1.011,55	USD	101044042
			ORURO		113230234	11.05.2023	11.05.2023	40	    60.970,00	BOB	LP. COMPENSACION ORURO CCAJ-OR52/88/202	   8.760,06	USD	101044042
			ORURO		113230234	11.05.2023	11.05.2023	50	-60.970,00	BOB	LP. COMPENSACION ORURO CCAJ-OR52/88/202	-8.760,06	USD	101044042
			CCAJ-OR52/88/202		113229801	11.05.2023	11.05.2023	40	    60.970,00	BOB	LP.TRASPASO ORURO A BISA 0057 09.05	   8.760,06	USD	101044042
			51167972266 Nota:		2000346406	11.05.2023	11.05.2023	50	-235,13	BOB	51167972266 Nota: de ATC	-33,78	USD	101044042
			16240913256 RODRIG		2000346408	11.05.2023	11.05.2023	50	-9.409,40	BOB	16240913256 RODRIGUEZ CUETO ENRIQUE XAV	-1.351,93	USD	101044042
			CCAJ-OR52/90/202		113230493	11.05.2023	11.05.2023	40	    22.220,60	BOB		   3.192,61	USD	101044042
			CCAJ-OR52/90/202		113230493	11.05.2023	11.05.2023	40	    58.605,10	BOB		   8.420,27	USD	101044042
			16060551654 OCAMPO		2000346411	11.05.2023	11.05.2023	50	-58.605,10	BOB	16060551654 OCAMPO CAYOJA ISRAEL LUIS D	-8.420,27	USD	101044042
			86020490111 DAVID		2000346412	11.05.2023	11.05.2023	50	-22.220,60	BOB	86020490111 DAVID RODRIGO CHUMACERO VEG	-3.192,61	USD	101044042
			CCAJ-OR52/87/202		113229802	11.05.2023	11.05.2023	40	   268.932,80	BOB	LP.TRASPASO ORURO A BISA 0057 08.05	  38.639,77	USD	101044042
			16060551529 NELSON		2000346407	11.05.2023	11.05.2023	50	-3.360,00	BOB	16060551529 NELSON GABRIEL VILLA MORALE	-482,76	USD	101044042
			45143756192 de:FRI		2000346409	11.05.2023	11.05.2023	50	-172,36	BOB	45143756192 de:FRIAS TITO HENRRY PASCUA	-24,76	USD	101044042
			SUCRE		113230236	11.05.2023	11.05.2023	40	     2.985,00	BOB	LP. COMPENSACIÓN SUCRE CCAJ-SR54/104/23	     428,88	USD	101044052
			SUCRE		113230236	11.05.2023	11.05.2023	50	-2.985,00	BOB	LP. COMPENSACIÓN SUCRE CCAJ-SR54/104/23	-428,88	USD	101044052
			CCAJ-SR54/104/23		113229749	11.05.2023	11.05.2023	40	     2.985,00	BOB	LP.TRASP.CAJ.MN.AG. SUCRE 1 A BISA 0065 09.05	     428,88	USD	101044052
			SUCRE		113230237	11.05.2023	11.05.2023	40	     4.978,60	BOB	LP. COMPENSACIÓN SUCRE CCAJ-SR24/105/23	     715,32	USD	101044052
			SUCRE		113230237	11.05.2023	11.05.2023	50	-4.978,60	BOB	LP. COMPENSACIÓN SUCRE CCAJ-SR24/105/23	-715,32	USD	101044052
			CCAJ-SR24/105/23		113229751	11.05.2023	11.05.2023	40	     4.978,60	BOB	LP.TRASP.CAJ.MN.AG. SUCRE 2 A BISA 0065 09.05	     715,32	USD	101044052
			SUCRE		113230238	11.05.2023	11.05.2023	40	    40.773,96	BOB	LP. COMPENSACIÓN SUCRE CCAJ-SR27/89/202	   5.858,33	USD	101044052
			SUCRE		113230238	11.05.2023	11.05.2023	50	-40.773,96	BOB	LP. COMPENSACIÓN SUCRE CCAJ-SR27/89/202	-5.858,33	USD	101044052
			SUCRE		113230239	11.05.2023	11.05.2023	40	   141.692,60	BOB	LP. COMPENSACIÓN SUCRE CCAJ-SR27/88/202	  20.358,13	USD	101044052
			SUCRE		113230239	11.05.2023	11.05.2023	50	-141.692,60	BOB	LP. COMPENSACIÓN SUCRE CCAJ-SR27/88/202	-20.358,13	USD	101044052
			CCAJ-SR27/88/202		113229796	11.05.2023	11.05.2023	40	   141.692,60	BOB	LP.TRASPASO SUCRE A BISA 0065 09.05	  20.358,13	USD	101044052
			SUCRE		113230241	11.05.2023	11.05.2023	40	   215.974,22	BOB	LP. COMPENSACIÓN SUCRE CCAJ-SR27/87/202	  31.030,78	USD	101044052
			SUCRE		113230241	11.05.2023	11.05.2023	50	-215.974,22	BOB	LP. COMPENSACIÓN SUCRE CCAJ-SR27/87/202	-31.030,78	USD	101044052
			CCAJ-SR27/87/202		113229797	11.05.2023	11.05.2023	40	   215.974,22	BOB	LP.TRASPASO SUCRE A BISA 0065 08.05	  31.030,78	USD	101044052
			14450207960 VEGA P		2000346521	11.05.2023	11.05.2023	50	-1.169,90	BOB	14450207960 VEGA PEREYRA ANA MARIA Doc.	-168,09	USD	101044052
			51167972267 Nota:		2000346519	11.05.2023	11.05.2023	50	-78,86	BOB	51167972267 Nota: de ATC	-11,33	USD	101044052
			14800594914 ZELAYA		2000346522	11.05.2023	11.05.2023	50	-2.313,20	BOB	14800594914 ZELAYA VARGAS MARCIAL Doc.I	-332,36	USD	101044052
			CCAJ-SR27/90/202		113230963	11.05.2023	11.05.2023	40	     2.903,33	BOB		     417,15	USD	101044052
			CCAJ-SR27/90/202		113230963	11.05.2023	11.05.2023	40	     1.773,00	BOB		     254,74	USD	101044052
			CCAJ-SR27/90/202		113230963	11.05.2023	11.05.2023	40	     2.697,80	BOB		     387,61	USD	101044052
			CCAJ-SR27/90/202		113230963	11.05.2023	11.05.2023	40	       510,85	BOB		      73,40	USD	101044052
			45173453541 de:CON		2000346523	11.05.2023	11.05.2023	50	-1.773,00	BOB	45173453541 de:CONDORI AQUINO MIRIAM (B	-254,74	USD	101044052
			54610735719 de: DE		2000346524	11.05.2023	11.05.2023	50	-2.903,33	BOB	54610735719 de: DE LOAYZA MARIA	-417,15	USD	101044052
			54110744565 de: KU		2000346525	11.05.2023	11.05.2023	50	-2.697,80	BOB	54110744565 de: KULTUR CAFE BERLIN	-387,61	USD	101044052
			CCAJ-SR24/107/23		113230703	11.05.2023	11.05.2023	40	       254,85	BOB		      36,62	USD	101044052
			45143754351 de:CAR		2000346520	11.05.2023	11.05.2023	50	-195,00	BOB	45143754351 de:CARDOZO DIAZ ANA MARIA (	-28,02	USD	101044052
			45143757671 de:SOL		2000346526	11.05.2023	11.05.2023	50	-549,90	BOB	45143757671 de:SOLAR SUPERMERCADOS SRL	-79,01	USD	101044052
			POTOSI		113230244	11.05.2023	11.05.2023	40	     1.893,20	BOB	LP. COMPENSACION POTOSI CCAJ-PT18/104/23	     272,01	USD	101044062
			POTOSI		113230244	11.05.2023	11.05.2023	50	-1.893,20	BOB	LP. COMPENSACION POTOSI CCAJ-PT18/104/23	-272,01	USD	101044062
			CCAJ-PT18/104/23		113229752	11.05.2023	11.05.2023	40	     1.893,20	BOB	LP.TRASP.CAJ.MN.AG. POTOSI 1 A BISA 0073 09.05	     272,01	USD	101044062
			POTOSI		113230245	11.05.2023	11.05.2023	40	       372,50	BOB	LP. COMPENSACION POTOSI CCAJ-PT53/91/202	      53,52	USD	101044062
			POTOSI		113230245	11.05.2023	11.05.2023	50	-372,50	BOB	LP. COMPENSACION POTOSI CCAJ-PT53/91/202	-53,52	USD	101044062
			POTOSI		113230248	11.05.2023	11.05.2023	40	    56.119,20	BOB	LP. COMPENSACION POTOSI CCAJ-PT53/90/202	   8.063,10	USD	101044062
			POTOSI		113230248	11.05.2023	11.05.2023	50	-56.119,20	BOB	LP. COMPENSACION POTOSI CCAJ-PT53/90/202	-8.063,10	USD	101044062
			CCAJ-PT53/90/202		113229799	11.05.2023	11.05.2023	40	    56.119,20	BOB	LP.TRASPASO POTOSI A BISA 0073 09.05	   8.063,10	USD	101044062
			POTOSI		113230251	11.05.2023	11.05.2023	40	   305.579,30	BOB	LP. COMPENSACION POTOSI CCAJ-PT53/89/202	  43.905,07	USD	101044062
			POTOSI		113230251	11.05.2023	11.05.2023	50	-305.579,30	BOB	LP. COMPENSACION POTOSI CCAJ-PT53/89/202	-43.905,07	USD	101044062
			CCAJ-PT53/89/202		113229798	11.05.2023	11.05.2023	40	   305.579,30	BOB	LP.TRASPASO POTOSI A BISA 0073 09.05	  43.905,07	USD	101044062
			CCAJ-PT53/92/202		113230611	11.05.2023	11.05.2023	40	    21.000,00	BOB		   3.017,24	USD	101044062
			CCAJ-PT53/92/202		113230611	11.05.2023	11.05.2023	40	    21.000,00	BOB		   3.017,24	USD	101044062
			45153391551 de:MOL		2000346414	11.05.2023	11.05.2023	50	-21.000,00	BOB	45153391551 de:MOLLO BLAZ ROBERTH (Banc	-3.017,24	USD	101044062
			45143756904 de:MOL		2000346415	11.05.2023	11.05.2023	50	-21.000,00	BOB	45143756904 de:MOLLO BLAZ ROBERTH (Banc	-3.017,24	USD	101044062
			87120301919 PORTUG		2000346413	11.05.2023	11.05.2023	50	-2.391,30	BOB	87120301919 PORTUGAL MURGUIA GUNNAR VIC	-343,58	USD	101044062
			TARIJA		113230252	11.05.2023	11.05.2023	40	     7.717,28	BOB	LP. COMPENSACION TARIJA CCAJ-TA43/108/20	   1.108,80	USD	101044072
			TARIJA		113230252	11.05.2023	11.05.2023	50	-7.717,28	BOB	LP. COMPENSACION TARIJA CCAJ-TA43/108/20	-1.108,80	USD	101044072
			TARIJA		113230253	11.05.2023	11.05.2023	40	    77.193,70	BOB	LP. COMPENSACION TARIJA CCAJ-TA43/107/20	  11.091,05	USD	101044072
			TARIJA		113230253	11.05.2023	11.05.2023	50	-77.193,70	BOB	LP. COMPENSACION TARIJA CCAJ-TA43/107/20	-11.091,05	USD	101044072
			CCAJ-TA43/107/20		113229793	11.05.2023	11.05.2023	40	    77.193,70	BOB	LP.TRASPASO DISTAR A BISA 0081 09.05	  11.091,05	USD	101044072
			TARIJA		113230254	11.05.2023	11.05.2023	40	    58.202,60	BOB	LP. COMPENSACION TARIJA CCAJ-TA43/106/20	   8.362,44	USD	101044072
			TARIJA		113230254	11.05.2023	11.05.2023	50	-58.202,60	BOB	LP. COMPENSACION TARIJA CCAJ-TA43/106/20	-8.362,44	USD	101044072
			CCAJ-TA43/106/20		113229794	11.05.2023	11.05.2023	40	    58.202,60	BOB	LP.TRASPASO DISTAR A BISA 0081 08.05	   8.362,44	USD	101044072
			51167972268 Nota:		2000346416	11.05.2023	11.05.2023	50	-278,54	BOB	51167972268 Nota: de ATC	-40,02	USD	101044072
			CCAJ-TA43/109/20		113230624	11.05.2023	11.05.2023	40	     1.014,00	BOB		     145,69	USD	101044072
			CCAJ-TA06/106/23		113230646	11.05.2023	11.05.2023	40	       575,24	BOB		      82,65	USD	101044072
			TRINIDAD		113230255	11.05.2023	11.05.2023	40	     1.500,00	BOB	LP. COMPENSACION TRINIDAD CCAJ-TR47/106/20	     215,52	USD	101044082
			TRINIDAD		113230255	11.05.2023	11.05.2023	50	-1.500,00	BOB	LP. COMPENSACION TRINIDAD CCAJ-TR47/106/20	-215,52	USD	101044082
			TRINIDAD		113230256	11.05.2023	11.05.2023	40	    40.167,80	BOB	LP. COMPENSACION TRINIDAD CCAJ-TR47/105/20	   5.771,24	USD	101044082
			TRINIDAD		113230256	11.05.2023	11.05.2023	50	-40.167,80	BOB	LP. COMPENSACION TRINIDAD CCAJ-TR47/105/20	-5.771,24	USD	101044082
			CCAJ-TR47/105/20		113229803	11.05.2023	11.05.2023	40	    40.167,80	BOB	LP.TRASPASO TRINIDAD A BISA 0090 09.05	   5.771,24	USD	101044082
			TRINIDAD		113230257	11.05.2023	11.05.2023	40	    54.169,60	BOB	LP. COMPENSACION TRINIDAD CCAJ-TR47/104/20	   7.782,99	USD	101044082
			TRINIDAD		113230257	11.05.2023	11.05.2023	50	-54.169,60	BOB	LP. COMPENSACION TRINIDAD CCAJ-TR47/104/20	-7.782,99	USD	101044082
			CCAJ-TR47/104/20		113229804	11.05.2023	11.05.2023	40	    54.169,60	BOB	LP.TRASPASO TRINIDAD A BISA 0090 08.05	   7.782,99	USD	101044082
			TRINIDAD		113230258	11.05.2023	11.05.2023	40	     4.088,00	BOB	LP. COMPENSACION TRINIDAD CCAJ-TR50/104/23	     587,36	USD	101044082
			TRINIDAD		113230258	11.05.2023	11.05.2023	50	-4.088,00	BOB	LP. COMPENSACION TRINIDAD CCAJ-TR50/104/23	-587,36	USD	101044082
			CCAJ-TR50/104/23		113229754	11.05.2023	11.05.2023	40	     4.088,00	BOB	LP.TRASP.CAJ.MN.AG. TRINIDAD 1 A BISA 0090 09.05	     587,36	USD	101044082
			19260384440 OSCAR		2000346527	11.05.2023	11.05.2023	50	-4.236,40	BOB	19260384440 OSCAR LOAYZA SALVATIERRA Do	-608,68	USD	101044082
			RIBERALTA		113230260	11.05.2023	11.05.2023	40	    20.658,20	BOB	LP. COMPENSACION RIBERALTA CCAJ-RB01/87/202	   2.968,13	USD	101044092
			RIBERALTA		113230260	11.05.2023	11.05.2023	50	-20.658,20	BOB	LP. COMPENSACION RIBERALTA CCAJ-RB01/87/202	-2.968,13	USD	101044092
			CCAJ-RB01/87/202		113229815	11.05.2023	11.05.2023	40	    20.658,20	BOB	RB.DEP. DIRECTO A BANCO CCAJ-RB01/87/202 09.05	   2.968,13	USD	101044092
			CCAJ-RB01/89/202		113230590	11.05.2023	11.05.2023	40	     7.214,37	BOB		   1.036,55	USD	101044092
			45163483650 de:ALM		2000346533	11.05.2023	11.05.2023	50	-7.214,37	BOB	45163483650 de:ALMACEN AYOPAYA S.R.L. (	-1.036,55	USD	101044092
			89530145236 TERCER		2000346528	11.05.2023	11.05.2023	50	-14.410,80	BOB	89530145236 TERCEROS RAMIREZ VALERY DAN	-2.070,52	USD	101044092
					113229850	11.05.2023	11.05.2023	40	 1.567.884,00	BOB	SC TRASPASO DE FONDOS	 225.270,69	USD	101044092
			45113552712 de:IND		2000346529	11.05.2023	11.05.2023	50	-1.567.884,00	BOB	45113552712 de:INDUSTRIAS VENADO SA (Ba	-225.270,69	USD	101044092
			PANDO		113230262	11.05.2023	11.05.2023	40	    19.583,50	BOB	LP. COMPENSACION PANDO CCAJ-PN62/104/20	   2.813,72	USD	101044102
			PANDO		113230262	11.05.2023	11.05.2023	50	-19.583,50	BOB	LP. COMPENSACION PANDO CCAJ-PN62/104/20	-2.813,72	USD	101044102
			CCAJ-PN62/104/20		113229816	11.05.2023	11.05.2023	40	    19.583,50	BOB	PN.DEP. DIRECTO A BANCO CCAJ-PN62/104/20 09.05	   2.813,72	USD	101044102
			19480268503 HASSAN		2000346535	11.05.2023	11.05.2023	50	-3.698,00	BOB	19480268503 HASSAN FERREIRA ROBIN EDMUN	-531,32	USD	101044102
			TARIJA		113228285	10.05.2023	10.05.2023	40	     6.408,50	BOB	LP. COMPENSACION TARIJA CCAJ-TA06/103/23	     920,76	USD	101041002
			TARIJA		113228285	10.05.2023	10.05.2023	50	-6.408,50	BOB	LP. COMPENSACION TARIJA CCAJ-TA06/103/23	-920,76	USD	101041002
			CCAJ-TA06/103/23		113227924	10.05.2023	10.05.2023	40	     6.408,50	BOB	LP.TRASP.CAJ.MN.AG. TARIJEÑITA A MCSC 1329 08.05	     920,76	USD	101041002
			TRANSFERENCIA		113228171	10.05.2023	10.05.2023	40	   423.250,00	BOB	LP-CUOTA AHORRO 10-05	  60.811,78	USD	101041002
			7184-8624117 -CRED		2000346167	10.05.2023	10.05.2023	50	-978.341,86	BOB	7184-8624117 -CREDITO PLANILLA/PROV/TRAS	-140.566,36	USD	101041002
			6948-1127067 -CRED		2000346168	10.05.2023	10.05.2023	50	-423.250,00	BOB	6948-1127067 -CREDITO ACH - VALOR CREDIT	-60.811,78	USD	101041002
			10629-174939 GUTIE		2000346166	10.05.2023	10.05.2023	50	-5.370,10	BOB	10629-174939 GUTIERREZ CONDORI BELZA-DEP	-771,57	USD	101041002
			DISALTO		113228284	10.05.2023	10.05.2023	40	     3.026,40	BOB	LP. COMPENSACION DISALTO CCAJ-EA58/103/23	     434,83	USD	101041012
			DISALTO		113228284	10.05.2023	10.05.2023	50	-3.026,40	BOB	LP. COMPENSACION DISALTO CCAJ-EA58/103/23	-434,83	USD	101041012
			CCAJ-EA58/103/23		113227918	10.05.2023	10.05.2023	40	     3.026,40	BOB	LP.TRASP.CAJ.MN.AG. SATELITE A MCSC 6211 08.05	     434,83	USD	101041012
			TRANSFERENCIA		113228171	10.05.2023	10.05.2023	40	   100.000,00	BOB	LP-TRASPASO DE FONDOS	  14.367,82	USD	101041012
			14555-1076575 -CRE		2000346204	10.05.2023	10.05.2023	50	-100.000,00	BOB	14555-1076575 -CREDITO ACH - VALOR CREDIT	-14.367,82	USD	101041012
			14864-13734 ROBERT		2000346202	10.05.2023	10.05.2023	50	-1.283,80	BOB	14864-13734 ROBERTO IVAN ARIAS CHOQUETI	-184,45	USD	101041012
			14553-1085528 -CRE		2000346203	10.05.2023	10.05.2023	50	-71.337,65	BOB	14553-1085528 -CREDITO ACH - SOALPRO SRL-	-10.249,66	USD	101041012
			COMPENSACIONES		113227879	10.05.2023	10.05.2023	40	   371.060,00	BOB	LP-COMPENSACIONES	  53.313,22	USD	101041022
			COMPENSACIONES		113227879	10.05.2023	10.05.2023	50	-371.060,00	BOB	LP-COMPENSACIONES	-53.313,22	USD	101041022
			TRANSFERENCIA		113228171	10.05.2023	10.05.2023	40	    16.000,00	BOB	LP-TRASPASO DE FONDOS	   2.298,85	USD	101041022
			6946-1278988 -CRED		2000346209	10.05.2023	10.05.2023	50	-16.000,00	BOB	6946-1278988 -CREDITO ACH - VALOR CREDIT	-2.298,85	USD	101041022
			6943-1180790 -CRED		2000346207	10.05.2023	10.05.2023	50	-15,80	BOB	6943-1180790 -CREDITO ACH - VALOR CREDIT	-2,27	USD	101041022
			14552-1090463 -CRE		2000346208	10.05.2023	10.05.2023	50	-300.000,00	BOB	14552-1090463 -CREDITO ACH - VALOR CREDIT	-43.103,45	USD	101041022
			SUCRE		113228288	10.05.2023	10.05.2023	40	     5.676,99	BOB	LP. COMPENSACION SUCRE CCAJ-SR27/88/202	     815,66	USD	101041042
			SUCRE		113228288	10.05.2023	10.05.2023	50	-5.676,99	BOB	LP. COMPENSACION SUCRE CCAJ-SR27/88/202	-815,66	USD	101041042
					113228305	10.05.2023	10.05.2023	40	   345.840,79	BOB	SC AHORRO DEL 100523	  49.689,77	USD	101041042
			14548-1107198 -CRE		2000346285	10.05.2023	10.05.2023	50	-345.840,79	BOB	14548-1107198 -CREDITO ACH - VALOR CREDIT	-49.689,77	USD	101041042
					113296365	10.05.2023	10.05.2023	40	       980,00	BOB	SC DEPOSITO DE OVOPROT	     140,80	USD	101041042
			6940-3587608 -CRED		2000346286	10.05.2023	10.05.2023	50	-980,00	BOB	6940-3587608 -CREDITO ACH - VALOR CREDIT	-140,80	USD	101041042
